caseid,task,user,end_timestamp,start_timestamp
1862,O_SELECTED,C,2022-08-20 05:29:45,2022-08-20 05:16:22
1994,A_SUBMITTED,E,2022-08-20 06:23:30,2022-08-20 05:25:22
1927,O_CREATED,C,2022-08-20 05:39:57,2022-08-20 05:29:45
1729,A_DECLINED,D,2022-08-20 05:31:58,2022-08-20 05:30:17
1660,W_Call_missing_information,A,2022-08-20 05:49:19,2022-08-20 05:45:01
1797,W_Complete_preaccepted_appl,A,2022-08-20 06:29:32,2022-08-20 05:49:19
1994,A_PARTLYSUBMITTED,D,2022-08-20 06:49:39,2022-08-20 06:23:31
1659,W_Call_after_offer,A,2022-08-20 06:29:58,2022-08-20 06:29:32
1797,A_ACCEPTED,E,2022-08-20 07:45:54,2022-08-20 06:29:33
1695,W_Call_after_offer,A,2022-08-20 06:59:55,2022-08-20 06:29:58
1862,O_CREATED,C,2022-08-20 06:38:04,2022-08-20 06:34:11
1927,O_SENT,C,2022-08-20 07:01:19,2022-08-20 06:38:04
1862,O_SENT,C,2022-08-20 09:20:21,2022-08-20 07:01:19
1959,W_Assess_fraud,A,2022-08-20 07:54:38,2022-08-20 07:36:22
1995,A_SUBMITTED,E,2022-08-20 08:18:39,2022-08-20 07:45:54
1797,A_FINALIZED,E,2022-08-20 09:01:24,2022-08-20 07:48:58
1929,W_Complete_preaccepted_appl,A,2022-08-20 08:25:57,2022-08-20 07:54:38
1732,W_Complete_preaccepted_appl,A,2022-08-20 08:34:10,2022-08-20 08:25:57
1959,A_PREACCEPTED,E,2022-08-20 09:22:41,2022-08-20 09:01:24
1731,W_Call_after_offer,A,2022-08-20 09:12:11,2022-08-20 09:02:52
1896,W_Complete_preaccepted_appl,A,2022-08-20 09:35:43,2022-08-20 09:12:11
1695,O_SELECTED,C,2022-08-20 09:30:58,2022-08-20 09:20:21
1995,A_PARTLYSUBMITTED,E,2022-08-20 09:44:09,2022-08-20 09:22:41
1864,W_Complete_preaccepted_appl,A,2022-08-20 10:07:56,2022-08-20 09:35:43
1732,A_ACCEPTED,D,2022-08-20 09:45:32,2022-08-20 09:38:14
1797,O_SELECTED,C,2022-08-20 09:46:40,2022-08-20 09:40:26
1732,A_FINALIZED,D,2022-08-20 10:43:44,2022-08-20 09:45:33
1960,W_Fix_incomplete_submission,A,2022-08-20 10:17:34,2022-08-20 10:07:56
1930,W_Complete_preaccepted_appl,A,2022-08-20 10:17:45,2022-08-20 10:17:34
1864,A_DECLINED,E,2022-08-20 11:01:25,2022-08-20 10:27:22
1830,W_Call_after_offer,A,2022-08-20 10:44:06,2022-08-20 10:33:14
1695,O_CREATED,C,2022-08-20 10:51:35,2022-08-20 10:42:42
1996,A_SUBMITTED,E,2022-08-20 11:17:17,2022-08-20 10:43:44
1898,W_Complete_preaccepted_appl,A,2022-08-20 11:11:29,2022-08-20 10:44:06
1797,O_CREATED,C,2022-08-20 11:37:52,2022-08-20 11:02:45
1799,W_Complete_preaccepted_appl,A,2022-08-20 11:53:59,2022-08-20 11:11:29
1996,A_PARTLYSUBMITTED,D,2022-08-20 11:57:28,2022-08-20 11:17:18
1960,O_DECLINED,C,2022-08-20 12:47:11,2022-08-20 11:37:52
1696,W_Call_after_offer,A,2022-08-20 11:54:04,2022-08-20 11:53:59
1863,W_Call_after_offer,A,2022-08-20 12:01:02,2022-08-20 11:54:04
1766,W_Assess_application,A,2022-08-20 12:42:54,2022-08-20 12:01:02
1961,W_Assess_fraud,A,2022-08-20 13:11:13,2022-08-20 12:42:54
1732,O_SELECTED,C,2022-08-20 13:08:03,2022-08-20 12:47:11
1960,A_DECLINED,E,2022-08-20 13:00:11,2022-08-20 12:47:12
1830,O_SENT_BACK,C,2022-08-20 14:44:07,2022-08-20 13:08:03
1997,A_SUBMITTED,E,2022-08-20 14:35:03,2022-08-20 13:09:52
1832,W_Complete_preaccepted_appl,A,2022-08-20 14:01:22,2022-08-20 13:11:13
1931,W_Complete_preaccepted_appl,A,2022-08-20 14:16:18,2022-08-20 14:01:22
1734,W_Complete_preaccepted_appl,A,2022-08-20 14:38:28,2022-08-20 14:16:18
1997,A_PARTLYSUBMITTED,D,2022-08-20 15:26:45,2022-08-20 14:35:04
1764,W_Call_after_offer,A,2022-08-20 14:45:56,2022-08-20 14:38:28
1695,O_SENT,C,2022-08-20 15:30:27,2022-08-20 14:44:07
1899,W_Complete_preaccepted_appl,A,2022-08-20 14:47:35,2022-08-20 14:45:56
1900,W_Complete_preaccepted_appl,A,2022-08-20 15:19:00,2022-08-20 15:02:11
1962,W_Assess_fraud,A,2022-08-20 16:10:36,2022-08-20 15:19:00
1797,O_SENT,C,2022-08-20 16:27:45,2022-08-20 15:48:20
1998,A_SUBMITTED,D,2022-08-20 16:38:16,2022-08-20 15:53:25
1962,A_PREACCEPTED,D,2022-08-20 16:12:07,2022-08-20 16:10:37
1696,O_SENT_BACK,C,2022-08-20 16:28:23,2022-08-20 16:27:45
1732,O_CREATED,C,2022-08-20 17:11:58,2022-08-20 16:28:23
1998,A_PARTLYSUBMITTED,D,2022-08-20 17:00:13,2022-08-20 16:38:17
1866,W_Complete_preaccepted_appl,A,2022-08-20 17:37:19,2022-08-20 17:06:16
1961,O_DECLINED,C,2022-08-20 17:17:39,2022-08-20 17:11:58
1732,O_SENT,C,2022-08-20 17:27:10,2022-08-20 17:17:39
1961,A_DECLINED,E,2022-08-20 17:31:37,2022-08-20 17:17:40
1932,W_Complete_preaccepted_appl,A,2022-08-20 18:05:02,2022-08-20 17:37:19
1932,A_ACCEPTED,E,2022-08-20 18:11:58,2022-08-20 18:05:03
1932,A_FINALIZED,D,2022-08-20 18:12:36,2022-08-20 18:11:59
1932,O_SELECTED,C,2022-08-20 18:25:52,2022-08-20 18:12:37
1932,O_CREATED,C,2022-08-20 18:27:55,2022-08-20 18:25:53
1932,O_SENT,C,2022-08-20 19:02:59,2022-08-20 18:27:56
1999,A_SUBMITTED,E,2022-08-20 19:23:45,2022-08-20 18:39:30
1963,W_Fix_incomplete_submission,A,2022-08-20 19:28:31,2022-08-20 19:15:07
1999,A_PARTLYSUBMITTED,D,2022-08-20 20:06:49,2022-08-20 19:23:46
1901,W_Complete_preaccepted_appl,A,2022-08-20 20:15:41,2022-08-20 19:28:31
1963,A_PREACCEPTED,D,2022-08-20 19:33:34,2022-08-20 19:28:32
1771,W_Call_after_offer,A,2022-08-20 20:15:52,2022-08-20 20:15:41
1767,W_Call_after_offer,A,2022-08-20 20:26:11,2022-08-20 20:15:52
1771,O_SELECTED,C,2022-08-20 20:26:04,2022-08-20 20:15:53
1771,O_CREATED,C,2022-08-20 20:31:15,2022-08-20 20:26:05
1800,W_Call_after_offer,A,2022-08-20 20:57:32,2022-08-20 20:26:11
1771,O_SENT,C,2022-08-20 20:58:24,2022-08-20 20:31:16
1771,O_SELECTED,C,2022-08-20 21:22:32,2022-08-20 20:58:25
1831,W_Call_after_offer,A,2022-08-20 21:48:58,2022-08-20 21:17:28
1771,O_CREATED,C,2022-08-20 21:37:01,2022-08-20 21:22:33
1771,O_SENT,C,2022-08-20 21:42:30,2022-08-20 21:37:02
1699,W_Call_after_offer,A,2022-08-20 22:06:15,2022-08-20 21:48:58
1933,W_Complete_preaccepted_appl,A,2022-08-20 22:29:47,2022-08-20 22:06:15
1964,W_Assess_fraud,A,2022-08-20 23:04:55,2022-08-20 22:29:47
1933,A_ACCEPTED,D,2022-08-20 22:46:08,2022-08-20 22:29:48
1933,A_FINALIZED,E,2022-08-20 23:00:46,2022-08-20 22:46:09
1933,O_SELECTED,C,2022-08-20 23:03:06,2022-08-20 23:00:47
1933,O_CREATED,C,2022-08-20 23:34:34,2022-08-20 23:03:07
1733,W_Call_missing_information,A,2022-08-20 23:25:27,2022-08-20 23:04:55
1964,A_PREACCEPTED,D,2022-08-21 00:25:30,2022-08-20 23:04:56
1933,O_SENT,C,2022-08-21 00:54:08,2022-08-20 23:34:35
1836,W_Complete_preaccepted_appl,A,2022-08-20 23:58:42,2022-08-20 23:37:53
1867,W_Assess_application,A,2022-08-21 00:01:58,2022-08-20 23:58:42
1965,W_Fix_incomplete_submission,A,2022-08-21 00:02:06,2022-08-21 00:01:58
1636,W_Call_missing_information,A,2022-08-21 00:02:42,2022-08-21 00:02:06
1965,A_PREACCEPTED,E,2022-08-21 00:47:30,2022-08-21 00:02:07
1902,W_Complete_preaccepted_appl,A,2022-08-21 00:17:11,2022-08-21 00:03:10
1934,W_Fix_incomplete_submission,A,2022-08-21 00:48:31,2022-08-21 00:17:11
1934,A_PREACCEPTED,E,2022-08-21 01:47:46,2022-08-21 00:48:32
1770,W_Call_missing_information,A,2022-08-21 01:17:09,2022-08-21 01:10:23
1868,W_Call_after_offer,A,2022-08-21 01:41:48,2022-08-21 01:17:09
1629,W_Call_after_offer,A,2022-08-21 01:47:56,2022-08-21 01:41:48
1869,W_Complete_preaccepted_appl,A,2022-08-21 01:57:17,2022-08-21 01:47:56
1629,O_SELECTED,C,2022-08-21 01:49:32,2022-08-21 01:47:57
1629,O_CREATED,C,2022-08-21 02:11:24,2022-08-21 01:49:33
1629,O_SENT,C,2022-08-21 02:48:14,2022-08-21 02:11:25
1935,W_Complete_preaccepted_appl,A,2022-08-21 02:56:22,2022-08-21 02:16:48
1763,W_Call_after_offer,A,2022-08-21 03:00:54,2022-08-21 02:56:22
1966,W_Assess_fraud,A,2022-08-21 03:11:36,2022-08-21 03:00:54
1966,A_PREACCEPTED,D,2022-08-21 04:02:34,2022-08-21 03:11:37
1903,W_Call_after_offer,A,2022-08-21 04:33:28,2022-08-21 04:22:58
1903,O_SENT_BACK,C,2022-08-21 04:39:18,2022-08-21 04:33:29
1773,W_Call_after_offer,A,2022-08-21 04:44:38,2022-08-21 04:42:42
1936,W_Complete_preaccepted_appl,A,2022-08-21 05:12:27,2022-08-21 04:44:38
1967,W_Assess_fraud,A,2022-08-21 06:02:08,2022-08-21 05:12:27
1967,A_PREACCEPTED,D,2022-08-21 06:04:57,2022-08-21 06:02:09
1904,W_Complete_preaccepted_appl,A,2022-08-21 06:49:43,2022-08-21 06:38:16
1968,W_Assess_fraud,A,2022-08-21 06:52:06,2022-08-21 06:49:43
1840,W_Complete_preaccepted_appl,A,2022-08-21 07:25:53,2022-08-21 06:52:06
1968,A_PREACCEPTED,D,2022-08-21 07:07:16,2022-08-21 06:52:07
1806,W_Assess_application,A,2022-08-21 07:35:45,2022-08-21 07:25:53
1840,A_ACCEPTED,D,2022-08-21 08:01:14,2022-08-21 07:25:54
1740,W_Complete_preaccepted_appl,A,2022-08-21 08:32:51,2022-08-21 07:35:45
1840,A_FINALIZED,D,2022-08-21 08:33:12,2022-08-21 08:01:15
1613,W_Complete_preaccepted_appl,A,2022-08-21 08:49:43,2022-08-21 08:32:51
1740,A_ACCEPTED,E,2022-08-21 08:36:51,2022-08-21 08:32:52
1840,O_SELECTED,C,2022-08-21 08:39:53,2022-08-21 08:33:13
1740,A_FINALIZED,D,2022-08-21 08:49:27,2022-08-21 08:36:52
1840,O_CREATED,C,2022-08-21 08:58:29,2022-08-21 08:39:54
1838,W_Assess_application,A,2022-08-21 08:50:27,2022-08-21 08:49:43
1905,W_Complete_preaccepted_appl,A,2022-08-21 09:28:07,2022-08-21 08:50:27
1740,O_SELECTED,C,2022-08-21 09:12:01,2022-08-21 08:58:29
1840,O_SENT,C,2022-08-21 10:06:20,2022-08-21 09:12:01
1937,W_Complete_preaccepted_appl,A,2022-08-21 09:55:58,2022-08-21 09:31:14
1906,W_Complete_preaccepted_appl,A,2022-08-21 10:29:22,2022-08-21 09:55:58
1740,O_CREATED,C,2022-08-21 10:37:49,2022-08-21 10:06:20
1872,W_Complete_preaccepted_appl,A,2022-08-21 10:37:39,2022-08-21 10:29:22
1969,W_Assess_fraud,A,2022-08-21 11:07:06,2022-08-21 10:37:39
1872,A_ACCEPTED,E,2022-08-21 10:58:02,2022-08-21 10:37:40
1740,O_SENT,C,2022-08-21 12:09:53,2022-08-21 10:37:50
1872,A_FINALIZED,D,2022-08-21 11:59:16,2022-08-21 10:58:03
1642,W_Assess_application,A,2022-08-21 11:22:44,2022-08-21 11:07:06
1969,A_PREACCEPTED,D,2022-08-21 11:44:15,2022-08-21 11:07:07
1907,W_Complete_preaccepted_appl,A,2022-08-21 11:31:58,2022-08-21 11:22:44
1646,W_Complete_preaccepted_appl,A,2022-08-21 12:42:23,2022-08-21 11:31:58
1872,O_SELECTED,C,2022-08-21 12:15:47,2022-08-21 12:09:53
1740,O_SELECTED,C,2022-08-21 12:26:46,2022-08-21 12:15:47
1872,O_CREATED,C,2022-08-21 12:50:31,2022-08-21 12:26:46
1938,W_Complete_preaccepted_appl,A,2022-08-21 13:50:51,2022-08-21 12:42:23
1646,A_ACCEPTED,E,2022-08-21 13:00:42,2022-08-21 12:42:24
1740,O_CREATED,C,2022-08-21 12:51:02,2022-08-21 12:50:31
1872,O_SENT,C,2022-08-21 14:34:42,2022-08-21 12:51:02
1646,A_FINALIZED,E,2022-08-21 13:16:45,2022-08-21 13:00:43
1970,W_Fix_incomplete_submission,A,2022-08-21 13:55:34,2022-08-21 13:50:51
1908,W_Complete_preaccepted_appl,A,2022-08-21 14:33:39,2022-08-21 13:55:34
1970,A_PREACCEPTED,E,2022-08-21 14:27:13,2022-08-21 13:55:35
1740,O_SENT,C,2022-08-21 14:44:34,2022-08-21 14:34:42
1646,O_SELECTED,C,2022-08-21 15:27:09,2022-08-21 14:44:34
1805,W_Call_after_offer,A,2022-08-21 15:00:42,2022-08-21 14:54:48
1870,W_Call_after_offer,A,2022-08-21 15:00:57,2022-08-21 15:00:42
1706,W_Assess_application,A,2022-08-21 15:20:10,2022-08-21 15:00:57
1810,W_Complete_preaccepted_appl,A,2022-08-21 15:27:17,2022-08-21 15:20:10
1872,O_SENT_BACK,C,2022-08-21 15:34:35,2022-08-21 15:27:09
1939,W_Complete_preaccepted_appl,A,2022-08-21 15:27:55,2022-08-21 15:27:17
1971,W_Fix_incomplete_submission,A,2022-08-21 16:08:25,2022-08-21 15:27:55
1939,A_ACCEPTED,D,2022-08-21 15:48:24,2022-08-21 15:27:56
1870,O_SENT_BACK,C,2022-08-21 15:37:49,2022-08-21 15:34:35
1646,O_CREATED,C,2022-08-21 16:11:44,2022-08-21 15:37:49
1939,A_FINALIZED,D,2022-08-21 16:46:32,2022-08-21 15:48:25
1614,W_Call_missing_information,A,2022-08-21 16:23:53,2022-08-21 16:08:25
1971,A_PREACCEPTED,D,2022-08-21 16:47:49,2022-08-21 16:08:26
1646,O_SENT,C,2022-08-21 16:39:59,2022-08-21 16:11:45
1675,W_Call_missing_information,A,2022-08-21 17:06:50,2022-08-21 16:23:53
1939,O_SELECTED,C,2022-08-21 17:14:05,2022-08-21 16:46:33
1616,W_Call_missing_information,A,2022-08-21 17:37:08,2022-08-21 17:06:50
1939,O_CREATED,C,2022-08-21 17:23:12,2022-08-21 17:14:06
1939,O_SENT,C,2022-08-21 17:52:58,2022-08-21 17:23:13
1909,W_Complete_preaccepted_appl,A,2022-08-21 17:38:09,2022-08-21 17:37:08
1839,W_Call_after_offer,A,2022-08-21 17:58:33,2022-08-21 17:38:09
1909,A_ACCEPTED,E,2022-08-21 17:46:45,2022-08-21 17:38:10
1909,A_FINALIZED,D,2022-08-21 18:27:21,2022-08-21 17:46:46
1677,W_Call_missing_information,A,2022-08-21 18:24:42,2022-08-21 17:58:33
1839,A_DECLINED,D,2022-08-21 18:28:02,2022-08-21 17:58:34
1672,W_Call_after_offer,A,2022-08-21 18:42:27,2022-08-21 18:24:42
1909,O_SELECTED,C,2022-08-21 18:44:39,2022-08-21 18:27:22
1645,W_Call_missing_information,A,2022-08-21 18:49:38,2022-08-21 18:42:27
1672,O_SENT_BACK,C,2022-08-21 18:46:19,2022-08-21 18:44:39
1909,O_CREATED,C,2022-08-21 20:57:14,2022-08-21 18:46:19
1875,W_Complete_preaccepted_appl,A,2022-08-21 19:00:51,2022-08-21 18:49:38
1841,W_Call_after_offer,A,2022-08-21 19:07:34,2022-08-21 19:00:51
1972,W_Assess_fraud,A,2022-08-21 19:55:15,2022-08-21 19:07:34
1940,W_Complete_preaccepted_appl,A,2022-08-21 20:11:11,2022-08-21 19:55:15
1972,A_PREACCEPTED,D,2022-08-21 20:41:21,2022-08-21 19:55:16
1776,W_Call_after_offer,A,2022-08-21 21:15:58,2022-08-21 20:11:11
1909,O_SENT,C,2022-08-21 21:00:43,2022-08-21 20:57:15
1811,W_Complete_preaccepted_appl,A,2022-08-21 21:27:02,2022-08-21 21:15:58
1808,W_Assess_application,A,2022-08-21 21:48:40,2022-08-21 21:27:02
1873,W_Assess_application,A,2022-08-21 22:29:02,2022-08-21 21:48:40
1873,O_SELECTED,C,2022-08-21 22:45:23,2022-08-21 22:29:03
1911,W_Complete_preaccepted_appl,A,2022-08-21 23:42:16,2022-08-21 22:42:07
1873,O_CREATED,C,2022-08-21 22:45:45,2022-08-21 22:45:24
1873,O_SENT,C,2022-08-21 22:56:22,2022-08-21 22:45:46
1873,O_SELECTED,C,2022-08-21 23:06:35,2022-08-21 22:56:23
1873,O_CREATED,C,2022-08-21 23:21:52,2022-08-21 23:06:36
1873,O_SENT,C,2022-08-22 03:27:00,2022-08-21 23:21:53
1941,W_Complete_preaccepted_appl,A,2022-08-22 00:11:43,2022-08-21 23:42:16
1911,A_ACCEPTED,D,2022-08-21 23:43:13,2022-08-21 23:42:17
1911,A_FINALIZED,E,2022-08-22 00:50:05,2022-08-21 23:43:14
1643,W_Call_after_offer,A,2022-08-22 00:19:01,2022-08-22 00:11:43
1973,W_Assess_fraud,A,2022-08-22 00:42:55,2022-08-22 00:19:01
1973,A_PREACCEPTED,D,2022-08-22 01:26:59,2022-08-22 00:42:56
1778,W_Complete_preaccepted_appl,A,2022-08-22 01:23:40,2022-08-22 00:46:21
1842,W_Call_after_offer,A,2022-08-22 01:39:13,2022-08-22 01:23:40
1812,W_Complete_preaccepted_appl,A,2022-08-22 01:41:09,2022-08-22 01:39:13
1809,W_Assess_application,A,2022-08-22 02:07:34,2022-08-22 01:41:09
1910,W_Call_after_offer,A,2022-08-22 02:20:12,2022-08-22 02:07:34
1942,W_Complete_preaccepted_appl,A,2022-08-22 02:23:43,2022-08-22 02:20:12
1845,W_Complete_preaccepted_appl,A,2022-08-22 02:45:21,2022-08-22 02:23:43
1974,W_Fix_incomplete_submission,A,2022-08-22 03:02:19,2022-08-22 02:45:21
1845,A_DECLINED,D,2022-08-22 03:10:41,2022-08-22 02:45:22
1743,W_Call_after_offer,A,2022-08-22 03:36:22,2022-08-22 03:02:19
1974,A_PREACCEPTED,D,2022-08-22 04:07:16,2022-08-22 03:02:20
1912,W_Complete_preaccepted_appl,A,2022-08-22 03:43:27,2022-08-22 03:36:22
1743,A_DECLINED,D,2022-08-22 03:52:01,2022-08-22 03:36:23
1911,O_SELECTED,C,2022-08-22 04:06:25,2022-08-22 03:40:10
1708,W_Call_after_offer,A,2022-08-22 04:06:10,2022-08-22 03:43:27
1975,W_Fix_incomplete_submission,A,2022-08-22 05:28:58,2022-08-22 04:06:10
1873,O_SELECTED,C,2022-08-22 04:23:11,2022-08-22 04:06:25
1911,O_CREATED,C,2022-08-22 04:34:48,2022-08-22 04:29:33
1873,O_CREATED,C,2022-08-22 05:07:27,2022-08-22 04:34:48
1911,O_SENT,C,2022-08-22 05:54:41,2022-08-22 05:12:50
1975,A_PREACCEPTED,D,2022-08-22 05:37:33,2022-08-22 05:28:59
1876,W_Call_after_offer,A,2022-08-22 06:08:42,2022-08-22 05:45:10
1873,O_SENT,C,2022-08-22 07:11:05,2022-08-22 05:54:41
1843,W_Assess_application,A,2022-08-22 06:38:56,2022-08-22 06:08:42
1876,A_DECLINED,D,2022-08-22 06:22:46,2022-08-22 06:08:43
1976,W_Assess_fraud,A,2022-08-22 06:43:41,2022-08-22 06:38:56
1877,W_Complete_preaccepted_appl,A,2022-08-22 07:27:45,2022-08-22 06:43:41
1976,A_PREACCEPTED,E,2022-08-22 07:00:00,2022-08-22 06:43:42
1943,W_Complete_preaccepted_appl,A,2022-08-22 07:52:31,2022-08-22 07:27:45
1877,A_ACCEPTED,E,2022-08-22 07:41:23,2022-08-22 07:27:46
1877,A_FINALIZED,D,2022-08-22 08:11:22,2022-08-22 07:41:24
1712,W_Complete_preaccepted_appl,A,2022-08-22 08:23:04,2022-08-22 07:52:31
1877,O_SELECTED,C,2022-08-22 08:13:57,2022-08-22 08:11:23
1877,O_CREATED,C,2022-08-22 08:27:28,2022-08-22 08:13:58
1847,W_Complete_preaccepted_appl,A,2022-08-22 08:37:42,2022-08-22 08:23:04
1877,O_SENT,C,2022-08-22 09:26:36,2022-08-22 08:27:29
1878,W_Complete_preaccepted_appl,A,2022-08-22 09:19:08,2022-08-22 08:37:42
1913,W_Call_after_offer,A,2022-08-22 09:23:11,2022-08-22 09:19:08
1977,W_Assess_fraud,A,2022-08-22 09:56:38,2022-08-22 09:23:11
1913,O_SENT_BACK,C,2022-08-22 10:02:31,2022-08-22 09:26:36
1813,W_Complete_preaccepted_appl,A,2022-08-22 10:00:40,2022-08-22 09:56:38
1977,A_PREACCEPTED,D,2022-08-22 10:08:35,2022-08-22 09:56:39
1914,W_Complete_preaccepted_appl,A,2022-08-22 10:14:06,2022-08-22 10:00:40
1747,W_Complete_preaccepted_appl,A,2022-08-22 10:16:26,2022-08-22 10:14:06
1914,A_CANCELLED,D,2022-08-22 10:40:58,2022-08-22 10:14:07
1746,W_Assess_application,A,2022-08-22 11:25:12,2022-08-22 10:47:56
1978,W_Fix_incomplete_submission,A,2022-08-22 11:34:53,2022-08-22 11:25:12
1814,W_Complete_preaccepted_appl,A,2022-08-22 11:35:32,2022-08-22 11:34:53
1978,O_DECLINED,C,2022-08-22 12:04:19,2022-08-22 11:34:54
1780,W_Call_after_offer,A,2022-08-22 11:49:25,2022-08-22 11:35:32
1879,W_Complete_preaccepted_appl,A,2022-08-22 12:34:44,2022-08-22 11:49:25
1978,A_DECLINED,D,2022-08-22 12:40:13,2022-08-22 12:04:20
1945,W_Complete_preaccepted_appl,A,2022-08-22 12:48:36,2022-08-22 12:34:44
1848,W_Complete_preaccepted_appl,A,2022-08-22 13:21:42,2022-08-22 13:10:15
1979,W_Assess_fraud,A,2022-08-22 13:52:53,2022-08-22 13:21:42
1979,A_PREACCEPTED,E,2022-08-22 15:01:26,2022-08-22 13:52:54
1680,W_Call_missing_information,A,2022-08-22 14:16:07,2022-08-22 14:05:41
1781,W_Call_missing_information,A,2022-08-22 14:21:38,2022-08-22 14:16:07
1649,W_Call_missing_information,A,2022-08-22 15:12:54,2022-08-22 14:21:38
1714,W_Call_missing_information,A,2022-08-22 15:28:29,2022-08-22 15:12:54
1946,W_Complete_preaccepted_appl,A,2022-08-22 15:56:24,2022-08-22 15:28:29
1714,O_SELECTED,C,2022-08-22 15:35:33,2022-08-22 15:28:30
1714,O_CREATED,C,2022-08-22 15:40:27,2022-08-22 15:35:34
1714,O_SENT,C,2022-08-22 15:43:16,2022-08-22 15:40:28
1817,W_Complete_preaccepted_appl,A,2022-08-22 16:03:26,2022-08-22 15:56:24
1980,W_Assess_fraud,A,2022-08-22 16:23:22,2022-08-22 16:03:26
1880,W_Complete_preaccepted_appl,A,2022-08-22 16:26:19,2022-08-22 16:23:22
1980,A_PREACCEPTED,E,2022-08-22 16:49:04,2022-08-22 16:23:23
1849,W_Complete_preaccepted_appl,A,2022-08-22 16:26:41,2022-08-22 16:26:19
1880,A_ACCEPTED,E,2022-08-22 16:39:17,2022-08-22 16:26:20
1849,A_ACCEPTED,E,2022-08-22 16:40:51,2022-08-22 16:39:17
1880,A_FINALIZED,E,2022-08-22 17:14:09,2022-08-22 16:40:51
1849,A_FINALIZED,E,2022-08-22 18:12:38,2022-08-22 16:49:04
1880,O_SELECTED,C,2022-08-22 17:29:16,2022-08-22 17:14:10
1880,O_CREATED,C,2022-08-22 17:31:54,2022-08-22 17:29:17
1880,O_SENT,C,2022-08-22 17:45:28,2022-08-22 17:31:55
1947,W_Complete_preaccepted_appl,A,2022-08-22 18:17:46,2022-08-22 17:39:01
1849,O_SELECTED,C,2022-08-22 18:31:18,2022-08-22 18:12:39
1916,W_Complete_preaccepted_appl,A,2022-08-22 18:27:21,2022-08-22 18:17:46
1849,O_CREATED,C,2022-08-22 18:32:12,2022-08-22 18:31:19
1981,W_Fix_incomplete_submission,A,2022-08-22 18:39:39,2022-08-22 18:31:57
1849,O_SENT,C,2022-08-22 19:08:46,2022-08-22 18:32:13
1981,A_PREACCEPTED,E,2022-08-22 18:49:18,2022-08-22 18:39:40
1782,W_Call_after_offer,A,2022-08-22 19:22:23,2022-08-22 19:17:22
1850,W_Complete_preaccepted_appl,A,2022-08-22 19:39:20,2022-08-22 19:22:23
1713,W_Call_after_offer,A,2022-08-22 20:27:54,2022-08-22 20:25:29
1948,W_Complete_preaccepted_appl,A,2022-08-22 21:04:45,2022-08-22 20:27:54
1713,O_SELECTED,C,2022-08-22 20:58:41,2022-08-22 20:27:55
1713,O_CREATED,C,2022-08-22 21:15:16,2022-08-22 20:58:42
1713,O_SENT,C,2022-08-22 21:21:26,2022-08-22 21:15:17
1917,W_Complete_preaccepted_appl,A,2022-08-22 21:30:50,2022-08-22 21:21:50
1982,W_Assess_fraud,A,2022-08-22 22:43:29,2022-08-22 21:30:50
1917,A_ACCEPTED,E,2022-08-22 21:45:31,2022-08-22 21:30:51
1917,A_FINALIZED,E,2022-08-22 22:47:15,2022-08-22 21:45:32
1750,W_Call_after_offer,A,2022-08-22 22:50:33,2022-08-22 22:43:29
1982,A_PREACCEPTED,E,2022-08-22 22:49:09,2022-08-22 22:47:15
1917,O_SELECTED,C,2022-08-22 22:56:07,2022-08-22 22:47:16
1918,W_Complete_preaccepted_appl,A,2022-08-22 23:06:53,2022-08-22 22:50:33
1917,O_CREATED,C,2022-08-22 23:04:48,2022-08-22 22:56:08
1917,O_SENT,C,2022-08-23 00:23:24,2022-08-22 23:04:49
1918,A_ACCEPTED,D,2022-08-22 23:34:03,2022-08-22 23:06:54
1717,W_Call_after_offer,A,2022-08-22 23:44:14,2022-08-22 23:30:19
1918,A_FINALIZED,D,2022-08-22 23:56:22,2022-08-22 23:34:04
1783,W_Call_after_offer,A,2022-08-23 00:30:59,2022-08-22 23:44:14
1919,W_Complete_preaccepted_appl,A,2022-08-23 00:41:18,2022-08-23 00:30:59
1918,O_SELECTED,C,2022-08-23 01:07:31,2022-08-23 00:36:53
1853,W_Complete_preaccepted_appl,A,2022-08-23 00:46:24,2022-08-23 00:41:18
1949,W_Complete_preaccepted_appl,A,2022-08-23 01:05:45,2022-08-23 00:46:24
1884,W_Complete_preaccepted_appl,A,2022-08-23 01:25:13,2022-08-23 01:05:45
1783,O_SELECTED,C,2022-08-23 01:23:58,2022-08-23 01:07:31
1983,W_Assess_fraud,A,2022-08-23 01:25:20,2022-08-23 01:25:13
1885,W_Complete_preaccepted_appl,A,2022-08-23 01:32:36,2022-08-23 01:25:20
1983,A_PREACCEPTED,E,2022-08-23 01:26:42,2022-08-23 01:25:21
1918,O_CREATED,C,2022-08-23 01:48:56,2022-08-23 01:27:13
1851,W_Call_missing_information,A,2022-08-23 02:04:09,2022-08-23 01:32:36
1885,A_ACCEPTED,E,2022-08-23 02:22:27,2022-08-23 01:32:37
1783,O_CREATED,C,2022-08-23 02:26:31,2022-08-23 01:48:56
1882,W_Call_after_offer,A,2022-08-23 02:16:51,2022-08-23 02:04:09
1819,W_Call_after_offer,A,2022-08-23 02:29:36,2022-08-23 02:21:46
1885,A_FINALIZED,E,2022-08-23 02:37:48,2022-08-23 02:22:28
1918,O_SENT,C,2022-08-23 03:45:20,2022-08-23 02:28:30
